id,image_id,category_id,bbox,area,iscrowd,flag,MarineTraffic,MMSI,vessel_type,vessel_length,vessel_width,vessel_status,longitude,latitude
157076825,240,0,"[630, 1361, 14, 7]",98,0,0,1,671145100,General Cargo,95.15,13.61,0,34.6135,31.83487
157077800,240,0,"[350, 1421, 22, 12]",264,0,0,1,636019599,General Cargo,142.81,21.53,1,34.59394,31.83283
157078408,240,0,"[648, 1480, 12, 12]",144,0,0,1,353822000,General Cargo,100.2,17.6,1,34.61203,31.8264
157079846,240,0,"[782, 1571, 29, 9]",261,0,0,1,357702000,Container Ship,177.6,32.2,1,34.62027,31.81739
157360258,241,0,"[627, 1230, 28, 15]",420,0,0,1,538002561,Oil/Chemical Tanker,183.0,27.4,1,34.61835,31.84506
157362769,241,0,"[632, 1388, 15, 7]",105,0,0,1,671145100,General Cargo,95.15,13.61,0,34.61442,31.83366
157363422,241,0,"[508, 1441, 15, 8]",120,0,0,1,354692000,General Cargo,94.98,13.5,1,34.60468,31.83179
157364751,241,0,"[352, 1440, 22, 12]",264,0,0,1,636019599,General Cargo,142.81,21.53,1,34.59355,31.83413
157365744,241,0,"[129, 1606, 24, 18]",432,0,0,1,636017070,Bulk Carrier,179.99,30.0,1,34.57465,31.82551
157366787,241,0,"[782, 1598, 29, 10]",290,0,0,1,357702000,Container Ship,177.6,32.2,1,34.62027,31.81739
157367307,241,0,"[580, 1624, 22, 8]",176,0,0,1,271000261,General Cargo,139.0,19.7,1,34.60578,31.81902
158520458,242,0,"[127, 1763, 37, 13]",481,0,0,1,636017395,Bulk Carrier,229.0,32.3,1,34.57533,31.82136
158521782,242,0,"[360, 1712, 23, 7]",161,0,0,1,622113151,Container Ship,133.58,19.64,1,34.59163,31.82185
158522122,242,0,"[544, 1702, 21, 9]",189,0,0,1,229019000,General Cargo,128.2,16.74,1,34.60428,31.82057
158523245,242,0,"[685, 1743, 17, 8]",136,0,0,1,370180000,Cargo/Containership,99.99,17.9,1,34.61259,31.81649
158525456,242,0,"[561, 1848, 15, 7]",105,0,0,1,355253000,General Cargo,89.74,13.17,1,34.60154,31.81047
158526614,242,0,"[402, 1879, 21, 9]",189,0,0,1,273313430,General Cargo,128.2,16.74,0,34.59042,31.81042
158527498,242,0,"[118, 1609, 25, 8]",200,0,0,1,636018047,General Cargo,192.9,27.8,1,34.57743,31.83242
158528755,242,0,"[338, 1585, 17, 6]",102,0,0,1,357476000,General Cargo,100.13,17.6,1,34.59268,31.8306
15852964,242,0,"[552, 1574, 16, 5]",80,0,0,1,577404000,General Cargo,92.0,16.0,1,34.60754,31.82918
1585211357,242,0,"[496, 1497, 19, 6]",114,0,0,1,354206000,General Cargo,113.12,18.9,1,34.60562,31.83522
1585212979,242,0,"[512, 1364, 17, 6]",102,0,0,1,248018000,General Cargo,99.89,16.6,1,34.60981,31.84381
1585213432,242,0,"[301, 1390, 19, 8]",152,0,0,1,210047000,General Cargo,109.02,15.86,1,34.59503,31.84449
1585214243,242,0,"[423, 1326, 15, 7]",105,0,0,1,374873000,General Cargo,85.75,14.0,1,34.60457,31.84745
1585215421,242,0,"[48, 1422, 20, 6]",120,0,0,1,374040000,General Cargo,119.6,16.8,1,34.57708,31.8458
158811316,243,0,"[687, 1315, 23, 20]",460,0,0,1,538005899,Bulk Carrier,189.99,32.26,1,34.6228,31.84685
158812447,243,0,"[505, 1371, 11, 13]",143,0,0,1,248018000,General Cargo,99.89,16.6,1,34.60908,31.84494
15881363,243,0,"[299, 1387, 14, 14]",196,0,0,1,210047000,General Cargo,109.02,15.86,1,34.5949,31.84614
158814829,243,0,"[186, 1457, 8, 17]",136,0,0,1,231793000,General Cargo,116.0,16.0,1,34.58595,31.843
158815227,243,0,"[36, 1422, 10, 17]",170,0,0,1,374040000,General Cargo,119.6,16.8,1,34.57677,31.84633
158816619,243,0,"[113, 1608, 12, 19]",228,0,0,1,255805623,Container Ship,149.0,22.7,1,34.57755,31.83313
158817184,243,0,"[325, 1590, 9, 14]",126,0,0,1,357476000,General Cargo,100.13,17.6,1,34.59203,31.83217
158818801,243,0,"[332, 1472, 9, 13]",117,0,0,1,671145100,General Cargo,95.15,13.61,1,34.59466,31.8403
158819100,243,0,"[491, 1502, 12, 15]",180,0,0,1,354206000,General Cargo,113.12,18.9,1,34.60563,31.8354
1588110439,243,0,"[666, 1474, 14, 13]",182,0,0,1,352187000,Bulk Carrier,113.33,19.4,1,34.61832,31.83515
1588111231,243,0,"[684, 1606, 24, 15]",360,0,0,1,636019587,Bulk Carrier,169.37,27.2,1,34.61603,31.82735
1588112783,243,0,"[491, 1631, 9, 13]",117,0,0,1,376783000,General Cargo,87.86,12.8,1,34.60207,31.82729
1588113333,243,0,"[369, 1735, 18, 23]",414,0,0,1,564881000,Bulk Carrier,179.99,30.0,1,34.59146,31.82214
1588114170,243,0,"[124, 1760, 8, 32]",256,0,0,1,636017395,Bulk Carrier,229.0,32.3,1,34.57431,31.82274
1588115733,243,0,"[392, 1879, 15, 14]",210,0,0,1,273313430,General Cargo,128.2,16.74,1,34.58991,31.81159
1588116409,243,0,"[154, 1953, 17, 27]",459,0,0,1,636018322,Container Ship,217.11,26.71,1,34.57243,31.80867
158811719,243,0,"[295, 2030, 10, 25]",250,0,0,1,271000642,Bulk Carrier,181.29,24.8,1,34.57975,31.80265
1588118741,243,0,"[452, 2015, 21, 20]",420,0,0,1,636092949,Container Ship,175.0,27.4,1,34.59044,31.80162
1588119818,243,0,"[551, 1849, 11, 11]",121,0,0,1,355253000,General Cargo,89.74,13.17,1,34.60095,31.81191
1588120178,243,0,"[540, 1709, 17, 13]",221,0,0,1,229019000,General Cargo,128.2,16.74,1,34.60428,31.82062
1588121216,243,0,"[540, 1574, 10, 11]",110,0,0,1,577404000,General Cargo,92.0,16.0,1,34.60679,31.83068
1588122809,243,0,"[655, 1706, 12, 12]",144,0,0,1,357512000,General Cargo,98.06,14.51,0,34.61129,31.82063
1588123538,243,0,"[725, 1830, 14, 9]",126,0,0,1,244865000,General Cargo,89.95,14.4,1,34.61311,31.81125
1588124181,243,0,"[496, 2170, 15, 26]",390,0,0,1,563025800,Bulk Carrier,199.99,32.31,1,34.58995,31.79093
158812596,243,0,"[200, 2178, 12, 12]",144,0,0,1,212717000,Oil/Chemical Tanker,99.6,18.02,1,34.57005,31.79317
159100708,244,0,"[681, 1334, 14, 25]",350,0,0,1,538005899,Bulk Carrier,189.99,32.26,1,34.62335,31.84613
159101738,244,0,"[332, 1497, 8, 13]",104,0,0,1,671145100,General Cargo,95.15,13.61,1,34.59466,31.8403
159102522,244,0,"[487, 1521, 10, 16]",160,0,0,1,354206000,General Cargo,113.12,18.9,1,34.60521,31.83651
15910355,244,0,"[612, 1478, 11, 17]",187,0,0,1,249478000,General Cargo,125.0,20.0,1,34.6143,31.83771
1591041000,244,0,"[703, 1525, 10, 13]",130,0,0,1,212717000,Oil/Chemical Tanker,99.6,18.02,1,34.61878,31.8339
159105376,244,0,"[725, 1616, 13, 16]",208,0,0,1,256154000,Oil/Chemical Tanker,134.16,20.5,1,34.61905,31.82718
159106670,244,0,"[587, 1612, 12, 14]",168,0,0,1,352187000,Bulk Carrier,113.33,19.4,1,34.6089,31.8294
159107353,244,0,"[488, 1654, 10, 11]",110,0,0,1,376783000,General Cargo,87.86,12.8,1,34.60209,31.8277
159108580,244,0,"[541, 1731, 15, 14]",210,0,0,1,229019000,General Cargo,128.2,16.74,1,34.60415,31.82182
159109935,244,0,"[652, 1727, 11, 13]",143,0,0,1,357512000,General Cargo,98.06,14.51,0,34.61129,31.82063
1591010339,244,0,"[323, 1627, 11, 14]",154,0,0,1,304073000,General Cargo,96.63,16.01,1,34.591,31.83155
1591011536,244,0,"[135, 1792, 18, 21]",378,0,0,1,538008703,Oil/Chemical Tanker,169.0,25.0,1,34.57456,31.82289
1591012299,244,0,"[153, 1985, 31, 17]",527,0,0,1,636018322,Container Ship,217.11,26.71,1,34.57174,31.8098
1591013445,244,0,"[612, 1873, 11, 13]",143,0,0,1,353822000,General Cargo,100.2,17.6,1,34.60457,31.81135
1591014835,244,0,"[730, 1855, 14, 10]",140,0,0,1,244865000,General Cargo,89.95,14.4,1,34.61403,31.81081
1591015461,244,0,"[494, 2196, 22, 24]",528,0,0,1,563025800,Bulk Carrier,199.99,32.31,1,34.58994,31.79071
1591016981,244,0,"[297, 2059, 19, 21]",399,0,0,1,271000642,Bulk Carrier,181.29,24.8,1,34.57955,31.80263
1591017860,244,0,"[506, 1996, 13, 12]",156,0,0,1,370180000,Cargo/Containership,99.99,17.9,1,34.59467,31.80461
159390864,245,0,"[679, 1358, 20, 23]",460,0,0,1,538005899,Bulk Carrier,189.99,32.26,1,34.6226,31.84688
159391118,245,0,"[611, 1504, 17, 13]",221,0,0,1,249478000,General Cargo,125.0,20.0,1,34.61441,31.83799
159392657,245,0,"[495, 1413, 20, 16]",320,0,0,1,235090537,General Cargo,153.22,23.6,0,34.60894,31.84564
159393123,245,0,"[337, 1523, 12, 11]",132,0,0,1,671145100,General Cargo,95.15,13.61,1,34.5951,31.84032
159394804,245,0,"[587, 1635, 16, 12]",192,0,0,1,352187000,Bulk Carrier,113.33,19.4,1,34.60972,31.82938
159395898,245,0,"[326, 1656, 14, 11]",154,0,0,1,304073000,General Cargo,96.63,16.01,1,34.59149,31.83139
159397990,245,0,"[360, 1799, 16, 12]",192,0,0,1,275498000,General Cargo,107.03,18.42,1,34.59067,31.8213
159398279,245,0,"[537, 1754, 17, 13]",221,0,0,1,229019000,General Cargo,128.2,16.74,1,34.60397,31.82184
159399917,245,0,"[653, 1751, 12, 12]",144,0,3,1,357512000,General Cargo,98.06,14.51,0,34.61145,31.82062
159391132,245,0,"[725, 1871, 11, 12]",132,0,0,1,244865000,General Cargo,89.95,14.4,1,34.61393,31.81097
1593912865,245,0,"[333, 1946, 23, 11]",253,0,3,1,370241000,General Cargo,149.5,22.6,1,34.58584,31.81178
159391326,245,0,"[159, 1987, 27, 20]",540,0,0,1,355746000,Container Ship,202.8,30.6,1,34.57365,31.81053
1593914323,245,0,"[117, 1655, 18, 12]",216,0,0,1,351118000,General Cargo,125.86,20.0,1,34.57785,31.83371
1593915904,245,0,"[299, 2091, 26, 16]",416,0,0,1,271000642,Bulk Carrier,181.29,24.8,1,34.5796,31.80272
1593916962,245,0,"[500, 2225, 23, 22]",506,0,3,1,563025800,Bulk Carrier,199.99,32.31,1,34.5899,31.79076
15968077,246,0,"[687, 1398, 29, 15]",435,0,0,1,538005899,Bulk Carrier,189.99,32.26,1,34.62357,31.84622
159681949,246,0,"[489, 1445, 15, 10]",150,0,3,1,235090537,General Cargo,153.22,23.6,0,34.60905,31.84575
159682618,246,0,"[304, 1452, 12, 12]",144,0,0,1,248018000,General Cargo,99.89,16.6,1,34.59604,31.84721
159683758,246,0,"[356, 1825, 13, 14]",182,0,0,1,275498000,General Cargo,107.03,18.42,1,34.5911,31.8209
159684415,246,0,"[538, 1788, 21, 10]",210,0,0,1,229019000,General Cargo,128.2,16.74,1,34.60438,31.82154
1596866,246,0,"[659, 1789, 16, 9]",144,0,0,1,357512000,General Cargo,98.06,14.51,1,34.6122,31.81991
159687543,246,0,"[702, 1638, 16, 8]",128,0,0,1,636016746,General Cargo,89.95,15.4,1,34.61858,31.82982
159688129,246,0,"[615, 1533, 17, 13]",221,0,0,1,249478000,General Cargo,125.0,20.0,1,34.61506,31.83756
1596810527,246,0,"[334, 1970, 18, 16]",288,0,3,1,370241000,General Cargo,149.5,22.6,1,34.58585,31.81163
1596811759,246,0,"[513, 1940, 17, 10]",170,0,0,1,256207000,General Cargo,108.2,18.2,1,34.599,31.81133
1596812585,246,0,"[613, 1934, 15, 9]",135,0,0,1,353822000,General Cargo,100.2,17.6,1,34.60566,31.81043
1596813504,246,0,"[296, 2112, 15, 22]",330,0,3,1,271000642,Bulk Carrier,181.29,24.8,1,34.5806,31.80112
1596814200,246,0,"[205, 2280, 10, 13]",130,0,3,1,212717000,Oil/Chemical Tanker,99.6,18.02,1,34.56982,31.79225
159970859,247,0,"[491, 1463, 23, 13]",299,0,0,1,235090537,General Cargo,153.22,23.6,1,34.60907,31.84573
159971295,247,0,"[613, 1551, 17, 12]",204,0,0,1,249478000,General Cargo,125.0,20.0,1,34.6148,31.83792
159972166,247,0,"[462, 1586, 12, 8]",96,0,0,1,214182739,General Cargo,79.0,9.95,1,34.60399,31.83766
159973560,247,0,"[212, 1599, 13, 8]",104,0,0,1,311000657,General Cargo,82.77,12.6,1,34.5871,31.83967
159974320,247,0,"[92, 1520, 23, 12]",276,0,0,1,255805623,Container Ship,149.0,22.7,1,34.58163,31.8462
159975798,247,0,"[516, 1680, 15, 10]",150,0,0,1,357476000,General Cargo,100.13,17.6,1,34.60534,31.83052
159976621,247,0,"[385, 1675, 14, 7]",98,0,0,1,271000926,General Cargo,91.29,14.86,0,34.59675,31.83272
159977183,247,0,"[113, 1877, 25, 10]",250,0,0,1,374681000,Bulk Carrier,154.38,26.0,1,34.57445,31.82202
159978295,247,0,"[358, 1853, 17, 9]",153,0,0,1,275498000,General Cargo,107.03,18.42,1,34.59123,31.82075
159979846,247,0,"[540, 1809, 20, 10]",200,0,0,1,229019000,General Cargo,128.2,16.74,1,34.60453,31.82144
1599710936,247,0,"[656, 1803, 13, 11]",143,0,0,1,357512000,General Cargo,98.06,14.51,1,34.61183,31.82044
1599711319,247,0,"[743, 1858, 16, 10]",160,0,0,1,370180000,Cargo/Containership,99.99,17.9,1,34.617,31.81478
1599712792,247,0,"[514, 1962, 17, 9]",153,0,0,1,256207000,General Cargo,108.2,18.2,1,34.599,31.81167
1599713729,247,0,"[335, 1999, 23, 11]",253,0,0,1,370241000,General Cargo,149.5,22.6,1,34.58649,31.81133
1599714121,247,0,"[211, 2310, 15, 10]",150,0,0,1,212717000,Oil/Chemical Tanker,99.6,18.02,1,34.57034,31.79153
160551643,248,0,"[699, 1713, 15, 7]",105,0,0,1,636016746,General Cargo,89.95,15.4,1,34.61869,31.82963
160552967,248,0,"[508, 1780, 16, 13]",208,0,0,1,352187000,Bulk Carrier,113.33,19.4,1,34.60473,31.82702
160553534,248,0,"[320, 1878, 19, 21]",399,0,0,1,236586000,General Cargo,174.1,22.1,1,34.5884,31.82262
160554465,248,0,"[554, 1886, 19, 12]",228,0,0,1,351118000,General Cargo,125.86,20.0,1,34.60473,31.81989
160556987,248,0,"[673, 1979, 17, 7]",119,0,0,2,357476000,General Cargo,100.13,17.6,1,34.61106,31.81203
160557791,248,0,"[510, 2019, 16, 11]",176,0,0,1,256207000,General Cargo,108.2,18.2,1,34.59883,31.81183
160558415,248,0,"[253, 1999, 11, 11]",121,0,0,1,311000657,General Cargo,82.77,12.6,1,34.582,31.8159
160559547,248,0,"[597, 2076, 13, 6]",78,0,0,1,214182739,General Cargo,79.0,9.95,1,34.60329,31.80648
1605510839,248,0,"[329, 2136, 16, 16]",256,0,0,1,245170000,General Cargo,134.5,16.5,1,34.58387,31.80615
1605511394,248,0,"[506, 2141, 23, 13]",299,0,0,1,374681000,Bulk Carrier,154.38,26.0,1,34.59597,31.80367
1605514729,248,0,"[539, 2225, 29, 13]",377,0,0,1,357321000,Bulk Carrier,189.8,31.0,1,34.59669,31.79763
1605515180,248,0,"[402, 2289, 15, 16]",240,0,0,1,248864000,General Cargo,130.86,17.7,1,34.58496,31.79477
160841768,249,0,"[593, 1498, 9, 16]",144,0,0,1,314478000,General Cargo,116.0,17.2,1,34.61703,31.84497
160842794,249,0,"[448, 1594, 12, 13]",156,0,0,1,370180000,Cargo/Containership,99.99,17.9,1,34.60501,31.84055
160843418,249,0,"[618, 1589, 11, 17]",187,0,0,1,249478000,General Cargo,125.0,20.0,1,34.61565,31.8388
16084425,249,0,"[304, 1698, 12, 12]",144,0,0,1,271000260,General Cargo,98.75,14.5,1,34.5926,31.83569
160845850,249,0,"[680, 1696, 10, 13]",130,0,0,1,636016746,General Cargo,89.95,15.4,1,34.61824,31.83028
160846246,249,0,"[500, 1774, 12, 16]",192,0,0,1,352187000,Bulk Carrier,113.33,19.4,1,34.60405,31.82773
160847452,249,0,"[313, 1870, 20, 20]",400,0,0,1,236586000,General Cargo,174.1,22.1,1,34.5884,31.82262
16084945,249,0,"[656, 1964, 12, 13]",156,0,0,1,577036000,General Cargo,101.1,18.2,1,34.61034,31.81285
1608410860,249,0,"[245, 1994, 9, 11]",99,0,0,1,311000657,General Cargo,82.77,12.6,1,34.5816,31.8164
1608411559,249,0,"[321, 2132, 14, 16]",224,0,0,1,245170000,General Cargo,134.5,16.5,1,34.58387,31.80615
160841278,249,0,"[394, 2283, 11, 17]",187,0,0,1,248864000,General Cargo,130.86,17.7,1,34.58489,31.79477
161130878,250,0,"[155, 1427, 16, 14]",224,0,0,1,311041700,Oil/Chemical Tanker,123.18,20.02,1,34.58845,31.85582
161131922,250,0,"[281, 1515, 17, 18]",306,0,0,1,255805623,Container Ship,149.0,22.7,1,34.59527,31.84813
161132806,250,0,"[462, 1406, 16, 25]",400,0,0,1,212836000,Bulk Carrier,199.9,23.64,1,34.60946,31.85302
161133472,250,0,"[595, 1491, 10, 17]",170,0,0,1,314478000,General Cargo,116.0,17.2,1,34.6164,31.84533
161134545,250,0,"[16, 1600, 22, 22]",484,0,0,1,636092675,Bulk Carrier,180.0,30.0,1,34.57579,31.84515
161135113,250,0,"[452, 1589, 12, 13]",156,0,0,1,370180000,Cargo/Containership,99.99,17.9,1,34.60487,31.84069
161136144,250,0,"[620, 1583, 12, 18]",216,0,0,1,249478000,General Cargo,125.0,20.0,1,34.61565,31.8388
161137494,250,0,"[311, 1693, 12, 12]",144,0,0,1,271000260,General Cargo,98.75,14.5,1,34.5925,31.83574
161138903,250,0,"[502, 1768, 12, 16]",192,0,0,1,352187000,Bulk Carrier,113.33,19.4,1,34.6038,31.82785
161139284,250,0,"[321, 1866, 18, 21]",378,0,0,1,236586000,General Cargo,174.1,22.1,1,34.58878,31.82285
1611311196,250,0,"[490, 1887, 11, 12]",132,0,0,1,314432000,General Cargo,89.74,13.17,1,34.60016,31.82012
161131257,250,0,"[441, 2019, 11, 13]",143,0,0,1,353822000,General Cargo,100.2,17.6,1,34.59369,31.81185
1611313130,250,0,"[143, 2086, 24, 22]",528,0,0,1,357455000,Container Ship,202.8,30.6,1,34.57243,31.81175
161131462,250,0,"[250, 1990, 10, 10]",100,0,0,1,311000657,General Cargo,82.77,12.6,1,34.58172,31.81642
1611315952,250,0,"[663, 1959, 12, 12]",144,0,0,1,577036000,General Cargo,101.1,18.2,1,34.61,31.81326
1611317209,250,0,"[654, 1720, 10, 16]",160,0,0,1,354206000,General Cargo,113.12,18.9,1,34.61498,31.82913
161131834,250,0,"[325, 2126, 14, 17]",238,0,0,1,245170000,General Cargo,134.5,16.5,1,34.58365,31.80635
1611319410,250,0,"[399, 2279, 14, 16]",224,0,0,1,248864000,General Cargo,130.86,17.7,1,34.58472,31.79495
161420476,251,0,"[602, 1496, 15, 14]",210,0,0,1,314478000,General Cargo,116.0,17.2,1,34.6171,31.84495
161421747,251,0,"[464, 1420, 27, 16]",432,0,0,1,212836000,Bulk Carrier,199.9,23.64,1,34.61045,31.85181
161422339,251,0,"[445, 1498, 12, 11]",132,0,0,1,376783000,General Cargo,87.86,12.8,1,34.6067,31.8467
161423836,251,0,"[392, 1288, 24, 20]",480,0,0,1,636016478,Bulk Carrier,180.0,31.0,1,34.608,31.86146
161424895,251,0,"[198, 1247, 16, 20]",320,0,0,1,477207800,Container Ship,155.0,25.0,1,34.59572,31.86727
1614256,251,0,"[246, 1519, 12, 11]",132,0,0,1,671145100,General Cargo,95.15,13.61,1,34.59266,31.84816
161426519,251,0,"[21, 1603, 21, 22]",462,0,0,1,636092675,Bulk Carrier,180.0,30.0,1,34.57502,31.8457
161427540,251,0,"[96, 1704, 25, 18]",450,0,0,1,357702000,Container Ship,177.6,32.2,1,34.57896,31.83754
161428671,251,0,"[300, 1697, 12, 15]",180,0,0,1,249392000,General Cargo,120.8,17.6,1,34.5918,31.83547
161429133,251,0,"[628, 1591, 16, 13]",208,0,0,1,249478000,General Cargo,125.0,20.0,1,34.61668,31.83824
1614210512,251,0,"[660, 1723, 14, 13]",182,0,0,1,354206000,General Cargo,113.12,18.9,1,34.6158,31.82868
1614211413,251,0,"[508, 1771, 14, 15]",210,0,0,1,352187000,Bulk Carrier,113.33,19.4,1,34.60393,31.82797
1614212888,251,0,"[321, 1872, 26, 17]",442,0,0,1,236586000,General Cargo,174.1,22.1,1,34.589,31.82243
1614213984,251,0,"[131, 1930, 23, 17]",391,0,0,1,248153000,Bulk Carrier,169.25,27.25,1,34.57598,31.82172
1614214762,251,0,"[232, 1992, 9, 12]",108,0,0,1,256967000,General Cargo,88.73,15.2,1,34.5809,31.81618
161421541,251,0,"[496, 1893, 12, 9]",108,0,0,1,314432000,General Cargo,89.74,13.17,1,34.60084,31.81957
1614216370,251,0,"[714, 1873, 14, 11]",154,0,0,1,373628000,General Cargo,94.68,16.0,1,34.61585,31.81779
1614217867,251,0,"[13, 1779, 19, 16]",304,0,2,1,636016732,Bulk Carrier,154.5,26.0,1,34.57092,31.83409
1614218275,251,0,"[325, 2127, 16, 16]",256,0,0,1,245170000,General Cargo,134.5,16.5,1,34.58432,31.80565
1614219101,251,0,"[148, 2107, 33, 11]",363,0,0,1,357455000,Container Ship,202.8,30.6,1,34.57358,31.81059
1614222823,251,0,"[444, 2019, 13, 12]",156,0,0,1,353822000,General Cargo,100.2,17.6,1,34.59357,31.81191
161710796,252,0,"[464, 1406, 27, 18]",486,0,0,1,212836000,Bulk Carrier,199.9,23.64,1,34.61029,31.85184
161711117,252,0,"[448, 1490, 12, 11]",132,0,3,1,376783000,General Cargo,87.86,12.8,1,34.60662,31.84672
161712334,252,0,"[605, 1489, 16, 13]",208,0,0,1,314478000,General Cargo,116.0,17.2,1,34.61709,31.84481
161713241,252,0,"[248, 1510, 12, 11]",132,0,0,1,671145100,General Cargo,95.15,13.61,1,34.59287,31.84792
161714224,252,0,"[12, 1764, 15, 20]",300,0,2,1,636016732,Bulk Carrier,154.5,26.0,1,34.57145,31.83359
161715129,252,0,"[304, 1689, 13, 15]",195,0,0,1,249392000,General Cargo,120.8,17.6,1,34.59261,31.83495
161717332,252,0,"[631, 1583, 17, 13]",221,0,0,1,249478000,General Cargo,125.0,20.0,1,34.61674,31.83802
161718661,252,0,"[663, 1716, 16, 12]",192,0,0,1,354206000,General Cargo,113.12,18.9,1,34.61597,31.82851
161719258,252,0,"[423, 1556, 17, 13]",221,0,0,1,229019000,General Cargo,128.2,16.74,1,34.60302,31.84295
1617110618,252,0,"[320, 1857, 20, 20]",400,0,0,1,236586000,General Cargo,174.1,22.1,1,34.58902,31.82245
1617111735,252,0,"[237, 1986, 11, 11]",121,0,0,1,256967000,General Cargo,88.73,15.2,1,34.58096,31.81586
1617112649,252,0,"[132, 1916, 17, 21]",357,0,0,1,248153000,Bulk Carrier,169.25,27.25,1,34.57598,31.82172
1617113216,252,0,"[498, 1883, 12, 10]",120,0,0,1,314432000,General Cargo,89.74,13.17,1,34.60085,31.81943
1617114334,252,0,"[720, 1868, 14, 9]",126,0,0,1,373628000,General Cargo,94.68,16.0,1,34.61594,31.81777
1617115491,252,0,"[606, 1982, 15, 9]",135,0,0,1,613003610,General Cargo,100.0,16.0,1,34.60605,31.81119
1617116396,252,0,"[446, 2010, 13, 11]",143,0,0,1,353822000,General Cargo,100.2,17.6,1,34.59453,31.81127
161711763,252,0,"[149, 2080, 23, 23]",529,0,0,1,357455000,Container Ship,202.8,30.6,1,34.57359,31.81035
1617118801,252,0,"[327, 2119, 16, 15]",240,0,0,1,245170000,General Cargo,134.5,16.5,1,34.58421,31.80538
1617119136,252,0,"[390, 2234, 18, 18]",324,0,0,1,311000207,Bulk Carrier,148.17,22.8,1,34.58567,31.79717
1617120749,252,0,"[223, 2242, 18, 22]",396,0,0,1,636017772,Bulk Carrier,179.99,31.0,1,34.57481,31.79837
162000461,253,0,"[242, 1512, 9, 14]",126,0,0,1,671145100,General Cargo,95.15,13.61,1,34.59278,31.84809
162001544,253,0,"[16, 1599, 25, 18]",450,0,0,1,636092675,Bulk Carrier,180.0,30.0,1,34.57602,31.84521
162002766,253,0,"[444, 1493, 12, 11]",132,0,0,1,376783000,General Cargo,87.86,12.8,1,34.60655,31.84695
162003533,253,0,"[607, 1475, 20, 8]",160,0,0,1,255805995,Container Ship,121.99,18.2,1,34.61867,31.846
162004259,253,0,"[719, 1514, 32, 9]",288,0,0,1,538008661,Bulk Carrier,190.0,32.26,1,34.62468,31.84047
162005868,253,0,"[628, 1588, 19, 12]",228,0,0,1,249478000,General Cargo,125.0,20.0,1,34.61675,31.83824
162006476,253,0,"[423, 1566, 20, 10]",200,0,0,1,229019000,General Cargo,128.2,16.74,1,34.60369,31.84262
162007390,253,0,"[303, 1693, 10, 16]",160,0,0,1,249392000,General Cargo,120.8,17.6,1,34.59251,31.83508
162008442,253,0,"[9, 1772, 21, 15]",315,0,2,1,636016732,Bulk Carrier,154.5,26.0,1,34.57128,31.83352
162009327,253,0,"[659, 1723, 18, 9]",162,0,0,1,354206000,General Cargo,113.12,18.9,1,34.61591,31.82879
1620010695,253,0,"[252, 1857, 14, 15]",210,0,0,1,231793000,General Cargo,116.0,16.0,0,34.585,31.82479
1620011346,253,0,"[130, 1924, 22, 17]",374,0,0,1,248153000,Bulk Carrier,169.25,27.25,1,34.576,31.82173
1620012702,253,0,"[235, 1991, 12, 10]",120,0,0,1,256967000,General Cargo,88.73,15.2,1,34.58066,31.81633
1620013324,253,0,"[443, 2012, 13, 12]",156,0,0,1,353822000,General Cargo,100.2,17.6,1,34.59439,31.81168
1620014673,253,0,"[149, 2089, 26, 22]",572,0,0,1,357455000,Container Ship,202.8,30.6,1,34.57377,31.81004
1620015647,253,0,"[497, 1890, 13, 10]",130,0,0,1,314432000,General Cargo,89.74,13.17,1,34.60085,31.81963
1620016798,253,0,"[718, 1876, 17, 5]",85,0,0,1,373628000,General Cargo,94.68,16.0,1,34.6161,31.81771
1620018165,253,0,"[686, 2131, 14, 6]",84,0,0,1,304010549,General Cargo,81.59,11.3,1,34.60793,31.80105
1620019321,253,0,"[224, 2249, 20, 20]",400,0,0,1,636017772,Bulk Carrier,179.99,31.0,1,34.57487,31.79798
1620020158,253,0,"[390, 2239, 17, 17]",289,0,0,1,311000207,Bulk Carrier,148.17,22.8,1,34.58567,31.79717
162002156,253,0,"[419, 2094, 22, 16]",352,0,0,1,538001652,Container Ship,158.75,25.6,1,34.5913,31.80618
162291510,254,0,"[-2, 1569, 25, 22]",550,0,2,1,636018326,Container Ship,215.98,26.66,1,34.57459,31.84737
162292415,254,0,"[246, 1507, 10, 13]",130,0,0,1,671145100,General Cargo,95.15,13.61,1,34.5924,31.84815
162293893,254,0,"[423, 1557, 16, 15]",240,0,0,1,229019000,General Cargo,128.2,16.74,1,34.60366,31.84233
162294206,254,0,"[442, 1485, 8, 13]",104,0,0,1,376783000,General Cargo,87.86,12.8,1,34.60642,31.84683
162295365,254,0,"[604, 1461, 16, 14]",224,0,0,1,255805995,Container Ship,121.99,18.2,1,34.61826,31.84581
16229664,254,0,"[716, 1491, 24, 22]",528,0,0,1,538008661,Bulk Carrier,190.0,32.26,1,34.62528,31.84102
162297456,254,0,"[549, 1578, 8, 12]",96,0,0,1,352355000,General Cargo,88.77,12.8,8,34.6115,31.83905
16229810,254,0,"[350, 1594, 15, 12]",180,0,0,1,214182775,General Cargo,110.57,15.9,1,34.59752,31.84102
162299930,254,0,"[512, 1643, 20, 13]",260,0,0,1,373184000,Container Ship,132.6,19.45,1,34.60741,31.83551
